,Difficulty,ExerciseName,MuscleGroup,Reps,Score,Set
23265,beginner,Calf-Machine Shoulder Shrug,traps,14,0.9,3
23266,beginner,Calf-Machine Shoulder Shrug,traps,15,0.85,3
23267,beginner,Calf-Machine Shoulder Shrug,traps,16,0.8,3
23268,beginner,Calf-Machine Shoulder Shrug,traps,17,0.75,3
23269,beginner,Calf-Machine Shoulder Shrug,traps,18,0.7,3
23270,beginner,Calf-Machine Shoulder Shrug,traps,19,0.65,3
23271,beginner,Calf-Machine Shoulder Shrug,traps,20,0.6,3
23272,beginner,Calf-Machine Shoulder Shrug,traps,21,0.55,3
23273,beginner,Calf-Machine Shoulder Shrug,traps,22,0.5,3
23274,beginner,Calf-Machine Shoulder Shrug,traps,23,0.45,3
23275,beginner,Calf-Machine Shoulder Shrug,traps,24,0.4,3
23276,beginner,Calf-Machine Shoulder Shrug,traps,25,0.35,3
23277,beginner,Calf-Machine Shoulder Shrug,traps,26,0.3,3
23278,beginner,Calf-Machine Shoulder Shrug,traps,27,0.25,3
23279,beginner,Calf-Machine Shoulder Shrug,traps,28,0.2,3
23280,beginner,Calf-Machine Shoulder Shrug,traps,29,0.15,3
23281,beginner,Calf-Machine Shoulder Shrug,traps,1,0.25,4
23282,beginner,Calf-Machine Shoulder Shrug,traps,2,0.3,4
23283,beginner,Calf-Machine Shoulder Shrug,traps,3,0.35,4
23284,beginner,Calf-Machine Shoulder Shrug,traps,4,0.4,4
23285,beginner,Calf-Machine Shoulder Shrug,traps,5,0.45,4
23286,beginner,Calf-Machine Shoulder Shrug,traps,6,0.5,4
23287,beginner,Calf-Machine Shoulder Shrug,traps,7,0.55,4
23288,beginner,Calf-Machine Shoulder Shrug,traps,8,0.6,4
23289,beginner,Calf-Machine Shoulder Shrug,traps,9,0.65,4
23290,beginner,Calf-Machine Shoulder Shrug,traps,10,0.7,4
23291,beginner,Calf-Machine Shoulder Shrug,traps,11,0.75,4
23292,beginner,Calf-Machine Shoulder Shrug,traps,12,0.8,4
23293,beginner,Calf-Machine Shoulder Shrug,traps,13,0.75,4
23294,beginner,Calf-Machine Shoulder Shrug,traps,14,0.7,4
23295,beginner,Calf-Machine Shoulder Shrug,traps,15,0.65,4
23296,beginner,Calf-Machine Shoulder Shrug,traps,16,0.6,4
23297,beginner,Calf-Machine Shoulder Shrug,traps,17,0.55,4
23298,beginner,Calf-Machine Shoulder Shrug,traps,18,0.5,4
23299,beginner,Calf-Machine Shoulder Shrug,traps,19,0.45,4
23300,beginner,Calf-Machine Shoulder Shrug,traps,20,0.4,4
23301,beginner,Calf-Machine Shoulder Shrug,traps,21,0.35,4
23302,beginner,Calf-Machine Shoulder Shrug,traps,22,0.3,4
23303,beginner,Calf-Machine Shoulder Shrug,traps,23,0.25,4
23304,beginner,Calf-Machine Shoulder Shrug,traps,24,0.2,4
23305,beginner,Calf-Machine Shoulder Shrug,traps,25,0.15,4
23306,beginner,Calf-Machine Shoulder Shrug,traps,26,0.1,4
23307,beginner,Calf-Machine Shoulder Shrug,traps,27,0.05,4
23308,beginner,Calf-Machine Shoulder Shrug,traps,28,-5.55E-17,4
23309,beginner,Calf-Machine Shoulder Shrug,traps,29,-0.05,4
23310,beginner,Calf-Machine Shoulder Shrug,traps,1,0.05,5
23311,beginner,Calf-Machine Shoulder Shrug,traps,2,0.1,5
23312,beginner,Calf-Machine Shoulder Shrug,traps,3,0.15,5
23313,beginner,Calf-Machine Shoulder Shrug,traps,4,0.2,5
23314,beginner,Calf-Machine Shoulder Shrug,traps,5,0.25,5
23315,beginner,Calf-Machine Shoulder Shrug,traps,6,0.3,5
23316,beginner,Calf-Machine Shoulder Shrug,traps,7,0.35,5
23317,beginner,Calf-Machine Shoulder Shrug,traps,8,0.4,5
23318,beginner,Calf-Machine Shoulder Shrug,traps,9,0.45,5
23319,beginner,Calf-Machine Shoulder Shrug,traps,10,0.5,5
23320,beginner,Calf-Machine Shoulder Shrug,traps,11,0.55,5
23321,beginner,Calf-Machine Shoulder Shrug,traps,12,0.6,5
23322,beginner,Calf-Machine Shoulder Shrug,traps,13,0.55,5
23323,beginner,Calf-Machine Shoulder Shrug,traps,14,0.5,5
23324,beginner,Calf-Machine Shoulder Shrug,traps,15,0.45,5
23325,beginner,Calf-Machine Shoulder Shrug,traps,16,0.4,5
23326,beginner,Calf-Machine Shoulder Shrug,traps,17,0.35,5
23327,beginner,Calf-Machine Shoulder Shrug,traps,18,0.3,5
23328,beginner,Calf-Machine Shoulder Shrug,traps,19,0.25,5
23329,beginner,Calf-Machine Shoulder Shrug,traps,20,0.2,5
23330,beginner,Calf-Machine Shoulder Shrug,traps,21,0.15,5
23331,beginner,Calf-Machine Shoulder Shrug,traps,22,0.1,5
23332,beginner,Calf-Machine Shoulder Shrug,traps,23,0.05,5
23333,beginner,Calf-Machine Shoulder Shrug,traps,24,0,5
23334,beginner,Calf-Machine Shoulder Shrug,traps,25,-0.05,5
23335,beginner,Calf-Machine Shoulder Shrug,traps,26,-0.1,5
23336,beginner,Calf-Machine Shoulder Shrug,traps,27,-0.15,5
23337,beginner,Calf-Machine Shoulder Shrug,traps,28,-0.2,5
23338,beginner,Calf-Machine Shoulder Shrug,traps,29,-0.25,5
23339,intermediate,Barbell shrug,traps,1,0.05,1
23340,intermediate,Barbell shrug,traps,2,0.1,1
23341,intermediate,Barbell shrug,traps,3,0.15,1
23342,intermediate,Barbell shrug,traps,4,0.2,1
23343,intermediate,Barbell shrug,traps,5,0.25,1
23344,intermediate,Barbell shrug,traps,6,0.3,1
23345,intermediate,Barbell shrug,traps,7,0.35,1
23346,intermediate,Barbell shrug,traps,8,0.4,1
23347,intermediate,Barbell shrug,traps,9,0.45,1
23348,intermediate,Barbell shrug,traps,10,0.5,1
23349,intermediate,Barbell shrug,traps,11,0.55,1
23350,intermediate,Barbell shrug,traps,12,0.6,1
23351,intermediate,Barbell shrug,traps,13,0.55,1
23352,intermediate,Barbell shrug,traps,14,0.5,1
23353,intermediate,Barbell shrug,traps,15,0.45,1
23354,intermediate,Barbell shrug,traps,16,0.4,1
23355,intermediate,Barbell shrug,traps,17,0.35,1
23356,intermediate,Barbell shrug,traps,18,0.3,1
23357,intermediate,Barbell shrug,traps,19,0.25,1
23358,intermediate,Barbell shrug,traps,20,0.2,1
23359,intermediate,Barbell shrug,traps,21,0.15,1
23360,intermediate,Barbell shrug,traps,22,0.1,1
23361,intermediate,Barbell shrug,traps,23,0.05,1
23362,intermediate,Barbell shrug,traps,24,0,1
23363,intermediate,Barbell shrug,traps,25,-0.05,1
23364,intermediate,Barbell shrug,traps,26,-0.1,1
23365,intermediate,Barbell shrug,traps,27,-0.15,1
23366,intermediate,Barbell shrug,traps,28,-0.2,1
23367,intermediate,Barbell shrug,traps,29,-0.25,1
23368,intermediate,Barbell shrug,traps,1,0.25,2
23369,intermediate,Barbell shrug,traps,2,0.3,2
23370,intermediate,Barbell shrug,traps,3,0.35,2
23371,intermediate,Barbell shrug,traps,4,0.4,2
23372,intermediate,Barbell shrug,traps,5,0.45,2
23373,intermediate,Barbell shrug,traps,6,0.5,2
23374,intermediate,Barbell shrug,traps,7,0.55,2
23375,intermediate,Barbell shrug,traps,8,0.6,2
23376,intermediate,Barbell shrug,traps,9,0.65,2
23377,intermediate,Barbell shrug,traps,10,0.7,2
23378,intermediate,Barbell shrug,traps,11,0.75,2
23379,intermediate,Barbell shrug,traps,12,0.8,2
23380,intermediate,Barbell shrug,traps,13,0.75,2
23381,intermediate,Barbell shrug,traps,14,0.7,2
23382,intermediate,Barbell shrug,traps,15,0.65,2
23383,intermediate,Barbell shrug,traps,16,0.6,2
23384,intermediate,Barbell shrug,traps,17,0.55,2
23385,intermediate,Barbell shrug,traps,18,0.5,2
23386,intermediate,Barbell shrug,traps,19,0.45,2
23387,intermediate,Barbell shrug,traps,20,0.4,2
23388,intermediate,Barbell shrug,traps,21,0.35,2
23389,intermediate,Barbell shrug,traps,22,0.3,2
23390,intermediate,Barbell shrug,traps,23,0.25,2
23391,intermediate,Barbell shrug,traps,24,0.2,2
23392,intermediate,Barbell shrug,traps,25,0.15,2
23393,intermediate,Barbell shrug,traps,26,0.1,2
23394,intermediate,Barbell shrug,traps,27,0.05,2
23395,intermediate,Barbell shrug,traps,28,-5.55E-17,2
23396,intermediate,Barbell shrug,traps,29,-0.05,2
23397,intermediate,Barbell shrug,traps,1,0.45,3
23398,intermediate,Barbell shrug,traps,2,0.5,3
23399,intermediate,Barbell shrug,traps,3,0.55,3
23400,intermediate,Barbell shrug,traps,4,0.6,3
23401,intermediate,Barbell shrug,traps,5,0.65,3
23402,intermediate,Barbell shrug,traps,6,0.7,3
23403,intermediate,Barbell shrug,traps,7,0.75,3
23404,intermediate,Barbell shrug,traps,8,0.8,3
23405,intermediate,Barbell shrug,traps,9,0.85,3
23406,intermediate,Barbell shrug,traps,10,0.9,3
23407,intermediate,Barbell shrug,traps,11,0.95,3
23408,intermediate,Barbell shrug,traps,12,1,3
23409,intermediate,Barbell shrug,traps,13,0.95,3
23410,intermediate,Barbell shrug,traps,14,0.9,3
23411,intermediate,Barbell shrug,traps,15,0.85,3
23412,intermediate,Barbell shrug,traps,16,0.8,3
23413,intermediate,Barbell shrug,traps,17,0.75,3
23414,intermediate,Barbell shrug,traps,18,0.7,3
23415,intermediate,Barbell shrug,traps,19,0.65,3
23416,intermediate,Barbell shrug,traps,20,0.6,3
23417,intermediate,Barbell shrug,traps,21,0.55,3
23418,intermediate,Barbell shrug,traps,22,0.5,3
23419,intermediate,Barbell shrug,traps,23,0.45,3
23420,intermediate,Barbell shrug,traps,24,0.4,3
23421,intermediate,Barbell shrug,traps,25,0.35,3
23422,intermediate,Barbell shrug,traps,26,0.3,3
23423,intermediate,Barbell shrug,traps,27,0.25,3
23424,intermediate,Barbell shrug,traps,28,0.2,3
23425,intermediate,Barbell shrug,traps,29,0.15,3
23426,intermediate,Barbell shrug,traps,1,0.25,4
23427,intermediate,Barbell shrug,traps,2,0.3,4
23428,intermediate,Barbell shrug,traps,3,0.35,4
23429,intermediate,Barbell shrug,traps,4,0.4,4
23430,intermediate,Barbell shrug,traps,5,0.45,4
23431,intermediate,Barbell shrug,traps,6,0.5,4
23432,intermediate,Barbell shrug,traps,7,0.55,4
23433,intermediate,Barbell shrug,traps,8,0.6,4
23434,intermediate,Barbell shrug,traps,9,0.65,4
23435,intermediate,Barbell shrug,traps,10,0.7,4
23436,intermediate,Barbell shrug,traps,11,0.75,4
23437,intermediate,Barbell shrug,traps,12,0.8,4
23438,intermediate,Barbell shrug,traps,13,0.75,4
23439,intermediate,Barbell shrug,traps,14,0.7,4
23440,intermediate,Barbell shrug,traps,15,0.65,4
23441,intermediate,Barbell shrug,traps,16,0.6,4
23442,intermediate,Barbell shrug,traps,17,0.55,4
23443,intermediate,Barbell shrug,traps,18,0.5,4
23444,intermediate,Barbell shrug,traps,19,0.45,4
23445,intermediate,Barbell shrug,traps,20,0.4,4
23446,intermediate,Barbell shrug,traps,21,0.35,4
23447,intermediate,Barbell shrug,traps,22,0.3,4
23448,intermediate,Barbell shrug,traps,23,0.25,4
23449,intermediate,Barbell shrug,traps,24,0.2,4
23450,intermediate,Barbell shrug,traps,25,0.15,4
23451,intermediate,Barbell shrug,traps,26,0.1,4
23452,intermediate,Barbell shrug,traps,27,0.05,4
23453,intermediate,Barbell shrug,traps,28,-5.55E-17,4
23454,intermediate,Barbell shrug,traps,29,-0.05,4
23455,intermediate,Barbell shrug,traps,1,0.05,5
23456,intermediate,Barbell shrug,traps,2,0.1,5
23457,intermediate,Barbell shrug,traps,3,0.15,5
23458,intermediate,Barbell shrug,traps,4,0.2,5
23459,intermediate,Barbell shrug,traps,5,0.25,5
23460,intermediate,Barbell shrug,traps,6,0.3,5
23461,intermediate,Barbell shrug,traps,7,0.35,5
23462,intermediate,Barbell shrug,traps,8,0.4,5
23463,intermediate,Barbell shrug,traps,9,0.45,5
23464,intermediate,Barbell shrug,traps,10,0.5,5
23465,intermediate,Barbell shrug,traps,11,0.55,5
23466,intermediate,Barbell shrug,traps,12,0.6,5
23467,intermediate,Barbell shrug,traps,13,0.55,5
23468,intermediate,Barbell shrug,traps,14,0.5,5
23469,intermediate,Barbell shrug,traps,15,0.45,5
23470,intermediate,Barbell shrug,traps,16,0.4,5
23471,intermediate,Barbell shrug,traps,17,0.35,5
23472,intermediate,Barbell shrug,traps,18,0.3,5
23473,intermediate,Barbell shrug,traps,19,0.25,5
23474,intermediate,Barbell shrug,traps,20,0.2,5
23475,intermediate,Barbell shrug,traps,21,0.15,5
23476,intermediate,Barbell shrug,traps,22,0.1,5
23477,intermediate,Barbell shrug,traps,23,0.05,5
23478,intermediate,Barbell shrug,traps,24,0,5
23479,intermediate,Barbell shrug,traps,25,-0.05,5
23480,intermediate,Barbell shrug,traps,26,-0.1,5
23481,intermediate,Barbell shrug,traps,27,-0.15,5
23482,intermediate,Barbell shrug,traps,28,-0.2,5
23483,intermediate,Barbell shrug,traps,29,-0.25,5
23484,intermediate,Barbell behind-the-back shrug,traps,1,0.05,1
23485,intermediate,Barbell behind-the-back shrug,traps,2,0.1,1
23486,intermediate,Barbell behind-the-back shrug,traps,3,0.15,1
23487,intermediate,Barbell behind-the-back shrug,traps,4,0.2,1
23488,intermediate,Barbell behind-the-back shrug,traps,5,0.25,1
23489,intermediate,Barbell behind-the-back shrug,traps,6,0.3,1
23490,intermediate,Barbell behind-the-back shrug,traps,7,0.35,1
23491,intermediate,Barbell behind-the-back shrug,traps,8,0.4,1
23492,intermediate,Barbell behind-the-back shrug,traps,9,0.45,1
23493,intermediate,Barbell behind-the-back shrug,traps,10,0.5,1
23494,intermediate,Barbell behind-the-back shrug,traps,11,0.55,1
23495,intermediate,Barbell behind-the-back shrug,traps,12,0.6,1
23496,intermediate,Barbell behind-the-back shrug,traps,13,0.55,1
23497,intermediate,Barbell behind-the-back shrug,traps,14,0.5,1
23498,intermediate,Barbell behind-the-back shrug,traps,15,0.45,1
23499,intermediate,Barbell behind-the-back shrug,traps,16,0.4,1
23500,intermediate,Barbell behind-the-back shrug,traps,17,0.35,1
23501,intermediate,Barbell behind-the-back shrug,traps,18,0.3,1
23502,intermediate,Barbell behind-the-back shrug,traps,19,0.25,1
23503,intermediate,Barbell behind-the-back shrug,traps,20,0.2,1
23504,intermediate,Barbell behind-the-back shrug,traps,21,0.15,1
23505,intermediate,Barbell behind-the-back shrug,traps,22,0.1,1
23506,intermediate,Barbell behind-the-back shrug,traps,23,0.05,1
23507,intermediate,Barbell behind-the-back shrug,traps,24,0,1
23508,intermediate,Barbell behind-the-back shrug,traps,25,-0.05,1
23509,intermediate,Barbell behind-the-back shrug,traps,26,-0.1,1
23510,intermediate,Barbell behind-the-back shrug,traps,27,-0.15,1
23511,intermediate,Barbell behind-the-back shrug,traps,28,-0.2,1
23512,intermediate,Barbell behind-the-back shrug,traps,29,-0.25,1
23513,intermediate,Barbell behind-the-back shrug,traps,1,0.25,2
23514,intermediate,Barbell behind-the-back shrug,traps,2,0.3,2
23515,intermediate,Barbell behind-the-back shrug,traps,3,0.35,2
23516,intermediate,Barbell behind-the-back shrug,traps,4,0.4,2
23517,intermediate,Barbell behind-the-back shrug,traps,5,0.45,2
23518,intermediate,Barbell behind-the-back shrug,traps,6,0.5,2
23519,intermediate,Barbell behind-the-back shrug,traps,7,0.55,2
23520,intermediate,Barbell behind-the-back shrug,traps,8,0.6,2
23521,intermediate,Barbell behind-the-back shrug,traps,9,0.65,2
23522,intermediate,Barbell behind-the-back shrug,traps,10,0.7,2
23523,intermediate,Barbell behind-the-back shrug,traps,11,0.75,2
23524,intermediate,Barbell behind-the-back shrug,traps,12,0.8,2
23525,intermediate,Barbell behind-the-back shrug,traps,13,0.75,2
23526,intermediate,Barbell behind-the-back shrug,traps,14,0.7,2
23527,intermediate,Barbell behind-the-back shrug,traps,15,0.65,2
23528,intermediate,Barbell behind-the-back shrug,traps,16,0.6,2
23529,intermediate,Barbell behind-the-back shrug,traps,17,0.55,2
23530,intermediate,Barbell behind-the-back shrug,traps,18,0.5,2
23531,intermediate,Barbell behind-the-back shrug,traps,19,0.45,2
23532,intermediate,Barbell behind-the-back shrug,traps,20,0.4,2
23533,intermediate,Barbell behind-the-back shrug,traps,21,0.35,2
23534,intermediate,Barbell behind-the-back shrug,traps,22,0.3,2
23535,intermediate,Barbell behind-the-back shrug,traps,23,0.25,2
23536,intermediate,Barbell behind-the-back shrug,traps,24,0.2,2
23537,intermediate,Barbell behind-the-back shrug,traps,25,0.15,2
23538,intermediate,Barbell behind-the-back shrug,traps,26,0.1,2
23539,intermediate,Barbell behind-the-back shrug,traps,27,0.05,2
23540,intermediate,Barbell behind-the-back shrug,traps,28,-5.55E-17,2
23541,intermediate,Barbell behind-the-back shrug,traps,29,-0.05,2
23542,intermediate,Barbell behind-the-back shrug,traps,1,0.45,3
23543,intermediate,Barbell behind-the-back shrug,traps,2,0.5,3
23544,intermediate,Barbell behind-the-back shrug,traps,3,0.55,3
23545,intermediate,Barbell behind-the-back shrug,traps,4,0.6,3
23546,intermediate,Barbell behind-the-back shrug,traps,5,0.65,3
23547,intermediate,Barbell behind-the-back shrug,traps,6,0.7,3
23548,intermediate,Barbell behind-the-back shrug,traps,7,0.75,3
23549,intermediate,Barbell behind-the-back shrug,traps,8,0.8,3
23550,intermediate,Barbell behind-the-back shrug,traps,9,0.85,3
23551,intermediate,Barbell behind-the-back shrug,traps,10,0.9,3
23552,intermediate,Barbell behind-the-back shrug,traps,11,0.95,3
23553,intermediate,Barbell behind-the-back shrug,traps,12,1,3
23554,intermediate,Barbell behind-the-back shrug,traps,13,0.95,3
23555,intermediate,Barbell behind-the-back shrug,traps,14,0.9,3
23556,intermediate,Barbell behind-the-back shrug,traps,15,0.85,3
23557,intermediate,Barbell behind-the-back shrug,traps,16,0.8,3
23558,intermediate,Barbell behind-the-back shrug,traps,17,0.75,3
23559,intermediate,Barbell behind-the-back shrug,traps,18,0.7,3
23560,intermediate,Barbell behind-the-back shrug,traps,19,0.65,3
23561,intermediate,Barbell behind-the-back shrug,traps,20,0.6,3
23562,intermediate,Barbell behind-the-back shrug,traps,21,0.55,3
23563,intermediate,Barbell behind-the-back shrug,traps,22,0.5,3
23564,intermediate,Barbell behind-the-back shrug,traps,23,0.45,3
23565,intermediate,Barbell behind-the-back shrug,traps,24,0.4,3
23566,intermediate,Barbell behind-the-back shrug,traps,25,0.35,3
23567,intermediate,Barbell behind-the-back shrug,traps,26,0.3,3
23568,intermediate,Barbell behind-the-back shrug,traps,27,0.25,3
23569,intermediate,Barbell behind-the-back shrug,traps,28,0.2,3
23570,intermediate,Barbell behind-the-back shrug,traps,29,0.15,3
23571,intermediate,Barbell behind-the-back shrug,traps,1,0.25,4
23572,intermediate,Barbell behind-the-back shrug,traps,2,0.3,4
23573,intermediate,Barbell behind-the-back shrug,traps,3,0.35,4
23574,intermediate,Barbell behind-the-back shrug,traps,4,0.4,4
23575,intermediate,Barbell behind-the-back shrug,traps,5,0.45,4
23576,intermediate,Barbell behind-the-back shrug,traps,6,0.5,4
23577,intermediate,Barbell behind-the-back shrug,traps,7,0.55,4
23578,intermediate,Barbell behind-the-back shrug,traps,8,0.6,4
23579,intermediate,Barbell behind-the-back shrug,traps,9,0.65,4
23580,intermediate,Barbell behind-the-back shrug,traps,10,0.7,4
23581,intermediate,Barbell behind-the-back shrug,traps,11,0.75,4
23582,intermediate,Barbell behind-the-back shrug,traps,12,0.8,4
23583,intermediate,Barbell behind-the-back shrug,traps,13,0.75,4
23584,intermediate,Barbell behind-the-back shrug,traps,14,0.7,4
23585,intermediate,Barbell behind-the-back shrug,traps,15,0.65,4
23586,intermediate,Barbell behind-the-back shrug,traps,16,0.6,4
23587,intermediate,Barbell behind-the-back shrug,traps,17,0.55,4
23588,intermediate,Barbell behind-the-back shrug,traps,18,0.5,4
23589,intermediate,Barbell behind-the-back shrug,traps,19,0.45,4
23590,intermediate,Barbell behind-the-back shrug,traps,20,0.4,4
23591,intermediate,Barbell behind-the-back shrug,traps,21,0.35,4
23592,intermediate,Barbell behind-the-back shrug,traps,22,0.3,4
23593,intermediate,Barbell behind-the-back shrug,traps,23,0.25,4
23594,intermediate,Barbell behind-the-back shrug,traps,24,0.2,4
23595,intermediate,Barbell behind-the-back shrug,traps,25,0.15,4
23596,intermediate,Barbell behind-the-back shrug,traps,26,0.1,4
23597,intermediate,Barbell behind-the-back shrug,traps,27,0.05,4
23598,intermediate,Barbell behind-the-back shrug,traps,28,-5.55E-17,4
23599,intermediate,Barbell behind-the-back shrug,traps,29,-0.05,4
23600,intermediate,Barbell behind-the-back shrug,traps,1,0.05,5
23601,intermediate,Barbell behind-the-back shrug,traps,2,0.1,5
23602,intermediate,Barbell behind-the-back shrug,traps,3,0.15,5
23603,intermediate,Barbell behind-the-back shrug,traps,4,0.2,5
23604,intermediate,Barbell behind-the-back shrug,traps,5,0.25,5
23605,intermediate,Barbell behind-the-back shrug,traps,6,0.3,5
23606,intermediate,Barbell behind-the-back shrug,traps,7,0.35,5
23607,intermediate,Barbell behind-the-back shrug,traps,8,0.4,5
23608,intermediate,Barbell behind-the-back shrug,traps,9,0.45,5
23609,intermediate,Barbell behind-the-back shrug,traps,10,0.5,5
23610,intermediate,Barbell behind-the-back shrug,traps,11,0.55,5
23611,intermediate,Barbell behind-the-back shrug,traps,12,0.6,5
23612,intermediate,Barbell behind-the-back shrug,traps,13,0.55,5
23613,intermediate,Barbell behind-the-back shrug,traps,14,0.5,5
23614,intermediate,Barbell behind-the-back shrug,traps,15,0.45,5
23615,intermediate,Barbell behind-the-back shrug,traps,16,0.4,5
23616,intermediate,Barbell behind-the-back shrug,traps,17,0.35,5
23617,intermediate,Barbell behind-the-back shrug,traps,18,0.3,5
23618,intermediate,Barbell behind-the-back shrug,traps,19,0.25,5
23619,intermediate,Barbell behind-the-back shrug,traps,20,0.2,5
23620,intermediate,Barbell behind-the-back shrug,traps,21,0.15,5
23621,intermediate,Barbell behind-the-back shrug,traps,22,0.1,5
